5.426381e+00,0.000000e+00,0.000000e+00
5.544346e+00,0.000000e+00,0.000000e+00
5.662310e+00,0.000000e+00,0.000000e+00
5.780275e+00,0.000000e+00,0.000000e+00
5.898240e+00,0.000000e+00,0.000000e+00
6.016205e+00,0.000000e+00,0.000000e+00
6.134170e+00,0.000000e+00,0.000000e+00
6.252134e+00,0.000000e+00,0.000000e+00
6.370099e+00,0.000000e+00,0.000000e+00
6.488064e+00,0.000000e+00,0.000000e+00
6.606029e+00,0.000000e+00,0.000000e+00
6.723994e+00,0.000000e+00,0.000000e+00
6.841958e+00,0.000000e+00,0.000000e+00
6.959923e+00,0.000000e+00,0.000000e+00
7.077888e+00,0.000000e+00,0.000000e+00
7.195853e+00,0.000000e+00,0.000000e+00
7.313818e+00,0.000000e+00,0.000000e+00
7.431782e+00,0.000000e+00,0.000000e+00
7.549747e+00,0.000000e+00,0.000000e+00
7.667712e+00,0.000000e+00,0.000000e+00
7.785677e+00,0.000000e+00,0.000000e+00
7.903642e+00,0.000000e+00,0.000000e+00
8.021606e+00,0.000000e+00,0.000000e+00
8.139571e+00,0.000000e+00,0.000000e+00
8.257536e+00,0.000000e+00,0.000000e+00
8.375501e+00,0.000000e+00,0.000000e+00
8.493466e+00,0.000000e+00,0.000000e+00
8.611430e+00,0.000000e+00,0.000000e+00
8.729395e+00,0.000000e+00,0.000000e+00
8.847360e+00,0.000000e+00,0.000000e+00
8.965325e+00,0.000000e+00,0.000000e+00
9.083290e+00,0.000000e+00,0.000000e+00
9.201254e+00,0.000000e+00,0.000000e+00
9.319219e+00,0.000000e+00,0.000000e+00
9.437184e+00,0.000000e+00,0.000000e+00
9.555149e+00,0.000000e+00,0.000000e+00
9.673114e+00,0.000000e+00,0.000000e+00
9.791078e+00,0.000000e+00,0.000000e+00
9.909043e+00,0.000000e+00,0.000000e+00
1.002701e+01,0.000000e+00,0.000000e+00
1.014497e+01,0.000000e+00,0.000000e+00
1.026294e+01,0.000000e+00,0.000000e+00
1.038090e+01,0.000000e+00,0.000000e+00
1.049887e+01,0.000000e+00,0.000000e+00
1.061683e+01,0.000000e+00,0.000000e+00
1.073480e+01,0.000000e+00,0.000000e+00
1.085276e+01,0.000000e+00,0.000000e+00
1.097073e+01,0.000000e+00,0.000000e+00
1.108869e+01,0.000000e+00,0.000000e+00
1.120666e+01,0.000000e+00,0.000000e+00
1.132462e+01,0.000000e+00,0.000000e+00
1.144259e+01,0.000000e+00,0.000000e+00
1.156055e+01,0.000000e+00,0.000000e+00
1.167852e+01,0.000000e+00,0.000000e+00
1.179648e+01,0.000000e+00,0.000000e+00
1.191444e+01,0.000000e+00,0.000000e+00
1.203241e+01,0.000000e+00,0.000000e+00
1.215037e+01,0.000000e+00,0.000000e+00
1.226834e+01,0.000000e+00,0.000000e+00
1.238630e+01,0.000000e+00,0.000000e+00
1.250427e+01,0.000000e+00,0.000000e+00
1.262223e+01,0.000000e+00,0.000000e+00
1.274020e+01,0.000000e+00,0.000000e+00
1.285816e+01,0.000000e+00,0.000000e+00
1.297613e+01,0.000000e+00,0.000000e+00
1.309409e+01,0.000000e+00,0.000000e+00
1.321206e+01,0.000000e+00,0.000000e+00
1.333002e+01,0.000000e+00,0.000000e+00
1.344799e+01,0.000000e+00,0.000000e+00
1.356595e+01,0.000000e+00,0.000000e+00
1.368392e+01,0.000000e+00,0.000000e+00
1.380188e+01,0.000000e+00,0.000000e+00
1.391985e+01,0.000000e+00,0.000000e+00
1.403781e+01,0.000000e+00,0.000000e+00
1.415578e+01,0.000000e+00,0.000000e+00
1.427374e+01,0.000000e+00,0.000000e+00
1.439171e+01,0.000000e+00,0.000000e+00
1.450967e+01,0.000000e+00,0.000000e+00
1.462764e+01,0.000000e+00,0.000000e+00
1.474560e+01,0.000000e+00,0.000000e+00
1.486356e+01,0.000000e+00,0.000000e+00
1.498153e+01,0.000000e+00,0.000000e+00
1.509949e+01,0.000000e+00,0.000000e+00
1.521746e+01,0.000000e+00,0.000000e+00
1.533542e+01,0.000000e+00,0.000000e+00
1.545339e+01,0.000000e+00,0.000000e+00
1.557135e+01,0.000000e+00,0.000000e+00
1.568932e+01,0.000000e+00,0.000000e+00
1.580728e+01,0.000000e+00,0.000000e+00
1.592525e+01,0.000000e+00,0.000000e+00
1.604321e+01,0.000000e+00,0.000000e+00
1.616118e+01,0.000000e+00,0.000000e+00
1.627914e+01,0.000000e+00,0.000000e+00
1.639711e+01,0.000000e+00,0.000000e+00
1.651507e+01,0.000000e+00,0.000000e+00
1.663304e+01,0.000000e+00,0.000000e+00
1.675100e+01,0.000000e+00,0.000000e+00
1.686897e+01,0.000000e+00,0.000000e+00
1.698693e+01,0.000000e+00,0.000000e+00
1.710490e+01,0.000000e+00,0.000000e+00
1.722286e+01,0.000000e+00,0.000000e+00
1.734083e+01,0.000000e+00,0.000000e+00
1.745879e+01,0.000000e+00,0.000000e+00
1.757676e+01,0.000000e+00,0.000000e+00
1.769472e+01,0.000000e+00,0.000000e+00
1.781268e+01,0.000000e+00,0.000000e+00
1.793065e+01,0.000000e+00,0.000000e+00
1.804861e+01,0.000000e+00,0.000000e+00
1.816658e+01,0.000000e+00,0.000000e+00
1.828454e+01,0.000000e+00,0.000000e+00
1.840251e+01,0.000000e+00,0.000000e+00
1.852047e+01,0.000000e+00,0.000000e+00
1.863844e+01,0.000000e+00,0.000000e+00
1.875640e+01,0.000000e+00,0.000000e+00
1.887437e+01,0.000000e+00,0.000000e+00
1.899233e+01,0.000000e+00,0.000000e+00
1.911030e+01,0.000000e+00,0.000000e+00
1.922826e+01,0.000000e+00,0.000000e+00
1.934623e+01,0.000000e+00,0.000000e+00
1.946419e+01,0.000000e+00,0.000000e+00
1.958216e+01,0.000000e+00,0.000000e+00
1.970012e+01,0.000000e+00,0.000000e+00
1.981809e+01,0.000000e+00,0.000000e+00
1.993605e+01,0.000000e+00,0.000000e+00
2.005402e+01,0.000000e+00,0.000000e+00
2.017198e+01,0.000000e+00,0.000000e+00
2.028995e+01,0.000000e+00,0.000000e+00
2.040791e+01,0.000000e+00,0.000000e+00
2.052588e+01,0.000000e+00,0.000000e+00
2.064384e+01,0.000000e+00,0.000000e+00
2.076180e+01,0.000000e+00,0.000000e+00
2.087977e+01,0.000000e+00,0.000000e+00
2.099773e+01,0.000000e+00,0.000000e+00
2.111570e+01,0.000000e+00,0.000000e+00
2.123366e+01,0.000000e+00,0.000000e+00
2.135163e+01,0.000000e+00,0.000000e+00
2.146959e+01,0.000000e+00,0.000000e+00
2.158756e+01,0.000000e+00,0.000000e+00
2.170552e+01,0.000000e+00,0.000000e+00
2.182349e+01,0.000000e+00,0.000000e+00
2.194145e+01,0.000000e+00,0.000000e+00
2.205942e+01,0.000000e+00,0.000000e+00
2.217738e+01,0.000000e+00,0.000000e+00
2.229535e+01,0.000000e+00,0.000000e+00
2.241331e+01,0.000000e+00,0.000000e+00
2.253128e+01,0.000000e+00,0.000000e+00
2.264924e+01,0.000000e+00,0.000000e+00
2.276721e+01,0.000000e+00,0.000000e+00
2.288517e+01,0.000000e+00,0.000000e+00
2.300314e+01,0.000000e+00,0.000000e+00
2.312110e+01,0.000000e+00,0.000000e+00
2.323907e+01,0.000000e+00,0.000000e+00
2.335703e+01,0.000000e+00,0.000000e+00
2.347500e+01,0.000000e+00,0.000000e+00
2.359296e+01,0.000000e+00,0.000000e+00
2.371092e+01,0.000000e+00,0.000000e+00
2.382889e+01,0.000000e+00,0.000000e+00
2.394685e+01,0.000000e+00,0.000000e+00
2.406482e+01,0.000000e+00,0.000000e+00
2.418278e+01,0.000000e+00,0.000000e+00
2.430075e+01,0.000000e+00,0.000000e+00
2.441871e+01,0.000000e+00,0.000000e+00
2.453668e+01,0.000000e+00,0.000000e+00
2.465464e+01,0.000000e+00,0.000000e+00
2.477261e+01,0.000000e+00,0.000000e+00
2.489057e+01,0.000000e+00,0.000000e+00
2.500854e+01,0.000000e+00,0.000000e+00
2.512650e+01,0.000000e+00,0.000000e+00
2.524447e+01,0.000000e+00,0.000000e+00
2.536243e+01,0.000000e+00,0.000000e+00
2.548040e+01,0.000000e+00,0.000000e+00
2.559836e+01,0.000000e+00,0.000000e+00
2.571633e+01,0.000000e+00,0.000000e+00
2.583429e+01,0.000000e+00,0.000000e+00
2.595226e+01,0.000000e+00,0.000000e+00
2.607022e+01,0.000000e+00,0.000000e+00
2.618819e+01,0.000000e+00,0.000000e+00
2.630615e+01,0.000000e+00,0.000000e+00
2.642412e+01,0.000000e+00,0.000000e+00
2.654208e+01,0.000000e+00,0.000000e+00
2.666004e+01,0.000000e+00,0.000000e+00
2.677801e+01,0.000000e+00,0.000000e+00
2.689597e+01,0.000000e+00,0.000000e+00
2.701394e+01,0.000000e+00,0.000000e+00
2.713190e+01,0.000000e+00,0.000000e+00
2.724987e+01,0.000000e+00,0.000000e+00
2.736783e+01,0.000000e+00,0.000000e+00
2.748580e+01,0.000000e+00,0.000000e+00
2.760376e+01,0.000000e+00,0.000000e+00
2.772173e+01,0.000000e+00,0.000000e+00
2.783969e+01,0.000000e+00,0.000000e+00
2.795766e+01,0.000000e+00,0.000000e+00
2.807562e+01,0.000000e+00,0.000000e+00
2.819359e+01,0.000000e+00,0.000000e+00
2.831155e+01,0.000000e+00,0.000000e+00
2.842952e+01,0.000000e+00,0.000000e+00
2.854748e+01,0.000000e+00,0.000000e+00
2.866545e+01,0.000000e+00,0.000000e+00
2.878341e+01,0.000000e+00,0.000000e+00
2.890138e+01,0.000000e+00,0.000000e+00
2.901934e+01,0.000000e+00,0.000000e+00
2.913731e+01,0.000000e+00,0.000000e+00
2.925527e+01,0.000000e+00,0.000000e+00
2.937324e+01,0.000000e+00,0.000000e+00
2.949120e+01,0.000000e+00,0.000000e+00
2.960916e+01,0.000000e+00,0.000000e+00
2.972713e+01,0.000000e+00,0.000000e+00
2.984509e+01,0.000000e+00,0.000000e+00
2.996306e+01,0.000000e+00,0.000000e+00
3.008102e+01,0.000000e+00,0.000000e+00
3.019899e+01,0.000000e+00,0.000000e+00
3.031695e+01,0.000000e+00,0.000000e+00
3.043492e+01,0.000000e+00,0.000000e+00
3.055288e+01,0.000000e+00,0.000000e+00
3.067085e+01,0.000000e+00,0.000000e+00
3.078881e+01,0.000000e+00,0.000000e+00
